,,,-435.199966887E-6,-1.1200000,,,,,-435.199966887E-6,-79.999998212E-3,,,,,-435.199966887E-6,-79.999998212E-3,,,,,-435.199966887E-6,0.0,
,,,-434.799963841E-6,-1.0400000,,,,,-434.799963841E-6,0.0,,,,,-434.799963841E-6,0.0,,,,,-434.799963841E-6,0.0,
,,,-434.399960795E-6,-1.0400000,,,,,-434.399960795E-6,0.0,,,,,-434.399960795E-6,0.0,,,,,-434.399960795E-6,-79.999998212E-3,
,,,-433.999986853E-6,-1.1200000,,,,,-433.999986853E-6,79.999998212E-3,,,,,-433.999986853E-6,0.0,,,,,-433.999986853E-6,0.0,
,,,-433.599983808E-6,-1.1200000,,,,,-433.599983808E-6,79.999998212E-3,,,,,-433.599983808E-6,-79.999998212E-3,,,,,-433.599983808E-6,79.999998212E-3,
,,,-433.199980762E-6,-1.1200000,,,,,-433.199980762E-6,0.0,,,,,-433.199980762E-6,0.0,,,,,-433.199980762E-6,0.0,
,,,-432.799977716E-6,-1.0400000,,,,,-432.799977716E-6,0.0,,,,,-432.799977716E-6,-79.999998212E-3,,,,,-432.799977716E-6,0.0,
,,,-432.399974670E-6,-959.999978542E-3,,,,,-432.399974670E-6,-79.999998212E-3,,,,,-432.399974670E-6,0.0,,,,,-432.399974670E-6,0.0,
,,,-431.999971624E-6,-959.999978542E-3,,,,,-431.999971624E-6,79.999998212E-3,,,,,-431.999971624E-6,0.0,,,,,-431.999971624E-6,0.0,
,,,-431.599968579E-6,-879.999995232E-3,,,,,-431.599968579E-6,79.999998212E-3,,,,,-431.599968579E-6,-79.999998212E-3,,,,,-431.599968579E-6,0.0,
,,,-431.199965533E-6,-879.999995232E-3,,,,,-431.199965533E-6,79.999998212E-3,,,,,-431.199965533E-6,0.0,,,,,-431.199965533E-6,79.999998212E-3,
,,,-430.799962487E-6,-879.999995232E-3,,,,,-430.799962487E-6,-79.999998212E-3,,,,,-430.799962487E-6,-79.999998212E-3,,,,,-430.799962487E-6,0.0,
,,,-430.399988545E-6,-959.999978542E-3,,,,,-430.399988545E-6,79.999998212E-3,,,,,-430.399988545E-6,0.0,,,,,-430.399988545E-6,0.0,
,,,-429.999985499E-6,-959.999978542E-3,,,,,-429.999985499E-6,0.0,,,,,-429.999985499E-6,0.0,,,,,-429.999985499E-6,79.999998212E-3,
